Team,IsHome,Opponent,Result,IsOT,TeamScore,OpponentScore,ResultDifferential,Year,Month,Season,Rest,2PPctAllowed,3PPctAllowed,PTSAllowed,ORBAllowed,DRBAllowed,TRBAllowed,STLAllowed,BLKAllowed,TOVForced,PFForced,PossAllowed,2PPct,3PPct,FTPct,PTS,ORB,DRB,TRB,STL,BLK,TOV,PF,Poss,DefRating,OffRating,oppmRest,2PPctAllowed_Opp,3PPctAllowed_Opp,PTSAllowed_Opp,ORBAllowed_Opp,DRBAllowed_Opp,TRBAllowed_Opp,STLAllowed_Opp,BLKAllowed_Opp,TOVForced_Opp,PFForced_Opp,PossAllowed_Opp,2PPct_Opp,3PPct_Opp,FTPct_Opp,PTS_Opp,ORB_Opp,DRB_Opp,TRB_Opp,STL_Opp,BLK_Opp,TOV_Opp,PF_Opp,Poss_Opp,DefRating_Opp,OffRating_Opp
PHO,0,TOR,1,0,136,123,13,2007,12,2007,1,0.485735187,0.363636364,104.5263158,12.63157895,33.26315789,45.89473684,7.105263158,3.789473684,15.42105263,20.15789474,97.25526316,0.538267452,0.372146119,0.788095238,110.5263158,8.526315789,33.36842105,41.89473684,8.263157895,5.578947368,13.63157895,18.63157895,91.02631579,107.4762562,121.4223764,2,0.484736355,0.365566038,96.10526316,10.10526316,32.36842105,42.47368421,5.894736842,4.736842105,14.10526316,17.26315789,85.78552632,0.46039604,0.441176471,0.832369942,99.94736842,10.15789474,30.89473684,41.05263158,6.842105263,3.842105263,11.84210526,20.73684211,90.43947368,112.0296946,110.5129921
HOU,1,SAS,1,0,88,84,4,2015,12,2015,2,0.513844515,0.33844189,104.8709677,11.61290323,33.70967742,45.32258065,9.516129032,5.483870968,15.83870968,22.74193548,92.36935484,0.493834772,0.337526205,0.711283186,103.5806452,11.41935484,32.09677419,43.51612903,10.16129032,5.35483871,16.22580645,21.83870968,92.14193548,113.5343729,112.4142277,2,0.452859351,0.313993174,88.74193548,8.774193548,30.87096774,39.64516129,7.580645161,3.548387097,14.22580645,19.03225806,85.02822581,0.517276423,0.371237458,0.783737024,101.7741935,9.580645161,36.61290323,46.19354839,8.290322581,5.806451613,13.5483871,17.32258065,87.66290323,104.3676199,116.0972199
MIA,1,TOR,1,0,115,95,20,2009,12,2009,2,0.479744136,0.347222222,98.43478261,10.86956522,29.86956522,40.73913043,6.260869565,5.173913043,13,22.04347826,90.63043478,0.494374121,0.330729167,0.753670473,97.7826087,10.30434783,30.04347826,40.34782609,6.130434783,5.217391304,12.26086957,21.47826087,89.225,108.6111777,109.5910436,2,0.505269321,0.366606171,108.2592593,12.11111111,30.03703704,42.14814815,7.037037037,4.444444444,11.59259259,22.14814815,97.66111111,0.494011976,0.364356436,0.775324675,103.6666667,10.85185185,30.2962963,41.14814815,5.407407407,5.037037037,13.18518519,23.66666667,91.76851852,110.8519635,112.965392
BOS,0,MIA,0,0,100,108,-8,2004,12,2004,3,0.461442786,0.322493225,99.08333333,13.29166667,29.66666667,42.95833333,8.083333333,5,15.91666667,25.29166667,93.42604167,0.489873418,0.3125,0.782246879,101.125,11.33333333,29.375,40.70833333,8.083333333,5,15.54166667,23.58333333,89.89479167,106.0553691,112.4926129,2,0.435046987,0.368286445,95.33333333,11.74074074,29.85185185,41.59259259,7.185185185,3.62962963,13.14814815,26.14814815,93.12777778,0.507589557,0.365740741,0.673860911,100.2962963,10.85185185,32,42.85185185,6.259259259,6.37037037,13.7037037,23.85185185,88.82037037,102.3683112,112.9203761
BRK,1,NYK,0,0,104,111,-7,2017,12,2017,2,0.501474926,0.359781122,110.6296296,10.33333333,36.33333333,46.66666667,8.037037037,5.444444444,13.51851852,22.18518519,98.04907407,0.508025122,0.3401507,0.73541963,108.1851852,10.2962963,35.48148148,45.77777778,6.925925926,4.296296296,15.2962963,21.40740741,94.84907407,112.8308765,114.0603493,2,0.498959056,0.358918919,103.9642857,9.75,30.21428571,39.96428571,8.321428571,4.964285714,13.75,20.60714286,90.89910714,0.510758777,0.359300477,0.799283154,104.5714286,10.82142857,33.46428571,44.28571429,6.964285714,4.607142857,15.42857143,20.71428571,90.39464286,114.3732749,115.6832145
BRK,1,BOS,0,0,94,103,-9,2016,1,2015,2,0.508179959,0.360710322,103.1764706,9.882352941,33.70588235,43.58823529,9.117647059,5.382352941,14.35294118,18.23529412,89.61764706,0.477408355,0.310996564,0.767062315,97.05882353,11.44117647,33.35294118,44.79411765,7.970588235,4.117647059,14.67647059,18.79411765,92.29852941,115.1296357,105.1574973,2,0.468646865,0.31628533,98.97058824,11.38235294,34.85294118,46.23529412,7.852941176,5.058823529,16.29411765,20.58823529,91.50588235,0.483357453,0.326180258,0.779706275,102.9411765,11.35294118,33.44117647,44.79411765,9.470588235,4.647058824,14.55882353,22.08823529,95.64044118,108.1576241,107.6335232
MIL,1,SAC,0,0,76,101,-25,2003,1,2002,1,0.464074387,0.370577281,99.85714286,13.02857143,31.08571429,44.11428571,7.228571429,4.314285714,13.51428571,20.54285714,95.065,0.473636773,0.37399679,0.772833724,98.88571429,10.74285714,30.25714286,41,7.685714286,4.857142857,12.82857143,22.88571429,90.70428571,105.0409119,109.019892,2,0.431501548,0.326839827,91.30555556,13.52777778,32.22222222,45.75,8.472222222,4.555555556,16.08333333,20.77777778,92.88819444,0.481283422,0.353846154,0.713105077,99.02777778,10.94444444,32.52777778,43.47222222,9.638888889,6.527777778,14.38888889,19.77777778,91.50902778,98.29618942,108.2164024
TOR,1,UTA,0,0,93,97,-4,2018,1,2017,2,0.488983653,0.349538977,103.6595745,10.23404255,32.46808511,42.70212766,7.29787234,5.212765957,14.85106383,20.34042553,92.05851064,0.531071292,0.350301407,0.798319328,110.8510638,9.936170213,33.74468085,43.68085106,8.382978723,6.170212766,13.04255319,22.27659574,95.29202128,112.6018374,116.3277495,2,0.504113687,0.378787879,102.1836735,8.87755102,34.40816327,43.28571429,8.244897959,4.489795918,15.06122449,19.67346939,85.47602041,0.497118709,0.365133837,0.796352584,101.4285714,8.571428571,32.65306122,41.2244898,9.142857143,4.816326531,13.93877551,19.71428571,87.05765306,119.5465968,116.5073579
PHO,1,NJN,0,0,103,110,-7,2012,1,2011,1,0.486287953,0.336397059,99.25806452,12.77419355,31.29032258,44.06451613,7.677419355,3.903225806,13.90322581,20.5483871,93.2,0.50464876,0.331768388,0.76443769,99.77419355,11.16129032,30.22580645,41.38709677,6.161290323,5.096774194,12.80645161,19.35483871,91.5016129,106.5000692,109.0409124,2,0.497136908,0.396797153,99.70967742,11.25806452,31.58064516,42.83870968,7.903225806,5.193548387,14.22580645,19.22580645,87.65564516,0.445095949,0.345752608,0.78030303,92.93548387,12.12903226,28.83870968,40.96774194,7.870967742,3.580645161,14.25806452,19.38709677,90.14516129,113.7515755,103.0953659
DEN,1,TOR,0,0,90,100,-10,2014,1,2013,2,0.478626725,0.335158817,103,11.8,32.17777778,43.97777778,7.466666667,5.511111111,13.24444444,21.26666667,97.11111111,0.483870968,0.362840467,0.729401561,103.5555556,11.95555556,33.53333333,45.48888889,7.222222222,5.755555556,14.35555556,22.73333333,94.615,106.0640732,109.4494061,2,0.470441595,0.370985604,96.54347826,10.26086957,31.45652174,41.7173913,7.369565217,4.673913043,14.97826087,21.69565217,86.87119565,0.464546784,0.367619048,0.773416592,99.2826087,11.95652174,31.60869565,43.56521739,7.043478261,4.434782609,13.7826087,22.23913043,92.05380435,111.1340503,107.8528035
MIA,1,POR,0,0,91,98,-7,2008,1,2007,2,0.491928632,0.37704918,100.3589744,10.76923077,30.76923077,41.53846154,7.461538462,3.743589744,14.05128205,22.1025641,88.25705128,0.482995951,0.345864662,0.703339882,93.69230769,9.487179487,29.1025641,38.58974359,7.333333333,4.846153846,14.61538462,20.76923077,84.24487179,113.7121317,111.2142564,2,0.472734563,0.333785617,95.51282051,12.58974359,29.17948718,41.76923077,6.230769231,3.717948718,12.41025641,21.53846154,93.03717949,0.480321625,0.393850659,0.767818575,97.12820513,10.23076923,30.56410256,40.79487179,5.512820513,4.487179487,13.28205128,20.05128205,86.32948718,102.6609158,112.5087248
DEN,1,NJN,0,0,102,112,-10,2007,1,2006,1,0.492488091,0.342639594,103.902439,12.73170732,30.24390244,42.97560976,8.243902439,5.536585366,16.56097561,24.41463415,94.12743902,0.490260933,0.327201051,0.748589847,105.9512195,13.19512195,31.24390244,44.43902439,8.658536585,4.804878049,16.36585366,22.29268293,96.13353659,110.3848571,110.2125473,2,0.477033133,0.343863913,97.61363636,10.40909091,30.45454545,40.86363636,7.318181818,5.022727273,14.31818182,23.31818182,88.14602273,0.493276988,0.343675418,0.736348123,97.61363636,10.52272727,31.18181818,41.70454545,6.318181818,3.25,14.34090909,22.93181818,87.03863636,110.7408291,112.1497767
TOR,1,CHI,0,0,98,102,-4,2009,1,2008,2,0.494505495,0.363278172,101.4032258,11.46774194,30.67741935,42.14516129,6.467741935,4.951612903,13.0483871,20.14516129,92.19717742,0.476892822,0.376398779,0.823652904,99.46774194,10.11290323,30.5,40.61290323,6.629032258,4.903225806,12.88709677,19.48387097,89.64153226,109.9851738,110.9616708,2,0.49245283,0.341954023,102.952381,12.53968254,30.74603175,43.28571429,7.587301587,5.555555556,13.77777778,20.74603175,94.61547619,0.46866164,0.381044487,0.801679587,101.6031746,11.57142857,29.98412698,41.55555556,7.46031746,5.444444444,13.68253968,20.77777778,93.33809524,108.8113542,108.8549904
ORL,1,MEM,0,0,96,106,-10,2015,1,2014,2,0.493382017,0.36238806,100.1621622,10.24324324,33.21621622,43.45945946,7.472972973,5.391891892,13.81081081,17.62162162,89.13817568,0.483850267,0.350243224,0.726681128,95.14864865,9.945945946,31.98648649,41.93243243,7.864864865,3.878378378,14.17567568,20.7972973,87.26925676,112.367301,109.0288289,2,0.480787254,0.358591885,95.8630137,10.23287671,32.08219178,42.31506849,7.383561644,5.301369863,14.50684932,20.12328767,86.70273973,0.484756098,0.341134113,0.770212766,98.2739726,10.31506849,31.73972603,42.05479452,8.547945205,4.178082192,12.93150685,19.20547945,90.70376712,110.5651494,108.3460762
MEM,1,IND,0,0,85,86,-1,2005,1,2004,4,0.445294912,0.344569288,91.44444444,12.30555556,28.36111111,40.66666667,8,5.916666667,14.69444444,23.05555556,87.13541667,0.465030107,0.373134328,0.746085011,93.05555556,11.69444444,28.19444444,39.88888889,7.972222222,6.611111111,15.25,24.19444444,84.9625,104.9452082,109.5254442,2,0.472222222,0.347161572,95.63636364,12.33333333,29.36363636,41.6969697,7.333333333,5.121212121,14.24242424,23.66666667,88.97121212,0.473432519,0.341216216,0.777155655,93.39393939,10.33333333,28.60606061,38.93939394,7.96969697,5,14.81818182,23.3030303,83.33863636,107.4913574,112.0655958
CLE,1,PHO,0,0,98,106,-8,2011,1,2010,4,0.499193548,0.429714286,104.9268293,9.512195122,33.90243902,43.41463415,7.585365854,5.731707317,13.19512195,20.87804878,88.86280488,0.452483379,0.335887612,0.741448692,93.65853659,9.829268293,29.97560976,39.80487805,6.853658537,3.682926829,13.36585366,19.2195122,89.44268293,118.0773321,104.7134696,2,0.519600307,0.363858364,109.025,12.4,31.75,44.15,7.775,4.375,14.325,23.15,95.653125,0.509151414,0.378587196,0.763461538,106.775,10.275,29.125,39.4,6.525,3.9,14.025,21.6,91.35,113.9795485,116.8856048
NYK,1,CHA,0,0,110,126,-16,2007,1,2006,2,0.484548826,0.364041605,102.5263158,11,28.42105263,39.42105263,6.789473684,5.894736842,13.44736842,23.63157895,92.11907895,0.488400488,0.324958124,0.714661984,99.89473684,13.94736842,30.81578947,44.76315789,6.657894737,3.657894737,16.05263158,24.52631579,92.50065789,111.2975911,107.993542,2,0.481297882,0.350574713,101.1764706,11.67647059,31.85294118,43.52941176,7.323529412,5.029411765,15.14705882,22.41176471,91.20147059,0.455376578,0.328421053,0.741721854,95.05882353,11.64705882,29.64705882,41.29411765,7.294117647,5.5,15,24.79411765,90.83382353,110.9373236,104.651351
CHI,1,IND,0,0,81,93,-12,2002,1,2001,2,0.478039216,0.359531773,94.625,11.2,31.25,42.45,8.475,4.95,14.225,21.25,87.14625,0.428571429,0.314049587,0.704356846,85.225,11.6,29.45,41.05,8.15,3.9,14.875,21.7,86.8975,108.581838,98.07531862,2,0.456506849,0.35106383,97.09302326,12.79069767,30.8372093,43.62790698,7.023255814,5.488372093,14.39534884,21.76744186,93.60116279,0.465319865,0.348511384,0.767705382,97.06976744,11.65116279,31.46511628,43.11627907,8.023255814,5.627906977,14.39534884,22.69767442,91.30290698,103.7305738,106.3161849
MIL,1,DEN,0,0,100,106,-6,2005,1,2004,2,0.493087558,0.33033033,99.09756098,11.19512195,30.02439024,41.2195122,7.243902439,5.170731707,13.46341463,23.48780488,90.02317073,0.452527322,0.375886525,0.757717493,96.02439024,12.36585366,29.2195122,41.58536585,6.731707317,3.390243902,13.36585366,23.48780488,93.11646341,110.0800607,103.1228923,2,0.490310786,0.338616715,97.97674419,11.55813953,30.81395349,42.37209302,7.627906977,5.348837209,15.53488372,23.69767442,87.9627907,0.467047747,0.307535642,0.75483304,95.11627907,11.72093023,29.58139535,41.30232558,8.627906977,5.418604651,14.3255814,22.44186047,90.54767442,111.3843063,105.045524
ATL,1,SAC,1,0,108,97,11,2010,1,2009,2,0.484410646,0.372434018,97.36585366,11.09756098,30.58536585,41.68292683,6.341463415,4.609756098,13.7804878,20.02439024,88.76768293,0.497764531,0.358465608,0.761116856,102.9512195,11.97560976,29.82926829,41.80487805,7.268292683,5.56097561,11.68292683,20.36585366,95.39817073,109.6861498,107.9173937,2,0.498916968,0.357357357,105.2926829,11.75609756,29.97560976,41.73170732,7.43902439,5.56097561,13.53658537,20.92682927,94.525,0.492152466,0.350967742,0.738613861,102.3414634,12.17073171,30.12195122,42.29268293,6.853658537,4.487804878,14.82926829,22.75609756,93.21341463,111.3913599,109.7926343
WAS,1,PHI,1,0,107,99,8,2014,1,2013,2,0.499580889,0.355892649,99.175,10.225,32.175,42.4,7.775,3.8,15.1,19.4,86.935,0.471195868,0.382173382,0.729698376,98.5,10.825,31.7,42.525,8.375,4.85,14.575,20.525,89.88625,114.0794847,109.5829451,2,0.5,0.36654479,109.9268293,12.19512195,34.82926829,47.02439024,9.243902439,7.219512195,16,20.46341463,96.57134146,0.48190128,0.315083799,0.706878307,101.2195122,11.68292683,33.19512195,44.87804878,8.926829268,4.341463415,17.26829268,21.41463415,93.89939024,113.8296596,107.7957077
CHI,1,UTA,1,0,113,98,15,2003,1,2002,2,0.467405765,0.327715356,98.55882353,13.5,32.35294118,45.85294118,8.852941176,5.205882353,15.05882353,22.64705882,94.02205882,0.452430411,0.330749354,0.703872437,93.52941176,12.41176471,30.35294118,42.76470588,7.794117647,5.352941176,15.5,23.79411765,91.35441176,104.8252131,102.3808374,2,0.452812202,0.343936382,91.88235294,11.47058824,24.94117647,36.41176471,9.558823529,4.941176471,15.82352941,25,85.18161765,0.478089395,0.372180451,0.758017493,95.85294118,13.14705882,29.11764706,42.26470588,8.647058824,5.235294118,17.41176471,23.35294118,85.05220588,107.86641,112.6989479
BOS,1,ORL,1,0,91,83,8,2003,1,2002,2,0.455066237,0.33420026,93.57777778,11.77777778,33.24444444,45.02222222,7.622222222,4.422222222,15.86666667,22.48888889,87.64888889,0.458646617,0.334995844,0.75177305,94.51111111,10.42222222,30.2,40.62222222,9.577777778,4.022222222,13.95555556,22,88.30666667,106.7643629,107.0260204,2,0.486662329,0.333808845,98.29787234,11.82978723,31.19148936,43.0212766,7.787234043,4.553191489,15.4893617,22.34042553,88.91861702,0.453057133,0.358262967,0.793132328,96.80851064,11.72340426,28.87234043,40.59574468,8.14893617,3.553191489,13.9787234,23.04255319,91.13085106,110.5481345,106.2302278
DEN,1,BOS,1,0,129,98,31,2014,1,2013,2,0.474553571,0.339462518,101.7941176,12.29411765,31.47058824,43.76470588,7.617647059,5.735294118,13.47058824,21.20588235,97.09558824,0.480373832,0.352781547,0.731651376,102.1764706,12.67647059,33.38235294,46.05882353,7.294117647,6,14.52941176,22.14705882,94.94705882,104.8390761,107.6141503,2,0.483130904,0.335463259,98.22857143,11.51428571,31.37142857,42.88571429,7.571428571,4.657142857,13.88571429,18.82857143,90.89,0.474622771,0.342900302,0.760544218,94.74285714,10.54285714,31.14285714,41.68571429,6.714285714,4.714285714,14.91428571,21.57142857,87.00357143,108.0741241,108.8953655
TOR,1,BOS,1,0,115,109,6,2016,1,2015,2,0.463963964,0.377866401,97.19047619,9.30952381,31.83333333,41.14285714,6.785714286,5.666666667,13.95238095,21.57142857,87.15238095,0.4790053,0.355601233,0.793296089,100.952381,10.33333333,33.28571429,43.61904762,8.404761905,5.214285714,12.76190476,18.9047619,91.28928571,111.5178669,110.5851362,2,0.471556886,0.322680412,100.7674419,11.46511628,34.88372093,46.34883721,7.744186047,5.023255814,16.06976744,20.69767442,92.46511628,0.480711044,0.328802039,0.776978417,103.6976744,11.65116279,33.18604651,44.8372093,9.372093023,4.372093023,14.27906977,22.25581395,96.98081395,108.9788732,106.9259683
TOR,1,DAL,1,0,93,85,8,2014,1,2013,2,0.4716,0.366373902,96.19512195,10.41463415,31.56097561,41.97560976,7.12195122,4.804878049,15.24390244,22.04878049,86.63780488,0.464081633,0.359223301,0.768463074,98.6097561,11.95121951,31.26829268,43.2195122,7.146341463,4.487804878,13.63414634,22.51219512,92.29146341,111.0313472,106.8460207,2,0.499035122,0.357731959,102.25,11.63636364,32.52272727,44.15909091,7.977272727,3.477272727,15.97727273,18.86363636,88.88693182,0.505559674,0.376506024,0.792559188,103.5454545,9.568181818,30.20454545,39.77272727,9.295454545,4.227272727,13.40909091,20.34090909,89.68920455,115.0337827,115.4491837
SAC,1,CLE,1,0,108,103,5,2001,1,2000,2,0.438845823,0.304123711,91.875,13.71875,32.375,46.09375,8.0625,5.125,17.21875,21.96875,92.09765625,0.462895928,0.346379648,0.757725587,99.6875,12.21875,32.5625,44.78125,9.625,6.09375,14.65625,20.5,94.60234375,99.75823896,105.3752963,2,0.447478019,0.350318471,94.54545455,12,28.21212121,40.21212121,8.96969697,6.575757576,14.72727273,21.87878788,89.85530303,0.463855422,0.329749104,0.75,92.15151515,12.96969697,30.60606061,43.57575758,8.060606061,5.909090909,17.09090909,24.15151515,86.44545455,105.2196714,106.6007642
ATL,1,CHI,1,0,97,87,10,2004,1,2003,2,0.451792551,0.335347432,94.72093023,13.02325581,30.06976744,43.09302326,9.302325581,5.604651163,12.62790698,19.88372093,94.41337209,0.456177402,0.314851485,0.772678762,88.20930233,11.39534884,31.3255814,42.72093023,6.88372093,5.627906977,16.27906977,22.27906977,83.28081395,100.325757,105.9179157,2,0.456687206,0.376395534,95.5,12.45238095,31.76190476,44.21428571,8.880952381,5.285714286,14.45238095,20.33333333,90.83333333,0.431882022,0.33277592,0.745076586,89,13.19047619,30.23809524,43.42857143,8.428571429,4.547619048,15.38095238,22.69047619,90.19404762,105.1376147,98.67613479
MIL,1,PHO,1,0,95,87,8,2004,1,2003,2,0.450465707,0.347248577,93.28571429,13.28571429,31.42857143,44.71428571,8.057142857,4.971428571,14.62857143,22.6,92.08428571,0.459079284,0.33592233,0.749136939,94.97142857,12.05714286,30.97142857,43.02857143,7.085714286,5.542857143,13.34285714,20.48571429,92.25071429,101.3047053,102.9492609,2,0.472663139,0.322429907,96.25,12.55555556,32.11111111,44.66666667,7.666666667,5.055555556,15.63888889,18.61111111,89.88888889,0.459770115,0.319230769,0.771612903,92.66666667,11.08333333,28.63888889,39.72222222,9.194444444,5.25,14,22.83333333,89.42013889,107.0766378,103.630645
ORL,1,WAS,1,0,106,98,8,2006,1,2005,3,0.48287172,0.358229599,95.19565217,10.23913043,27.36956522,37.60869565,7.47826087,4.847826087,13.10869565,23.10869565,85.96521739,0.476078956,0.393684211,0.730984788,93.91304348,11.02173913,29.23913043,40.26086957,7,4.173913043,14.45652174,23.34782609,84.76684783,110.7374064,110.7898263,2,0.486565231,0.369592089,99.93877551,11.93877551,31.36734694,43.30612245,6.591836735,4.408163265,15.81632653,25.42857143,88.54693878,0.469355351,0.332947977,0.742343542,100.7142857,12.48979592,28.63265306,41.12244898,8.265306122,4.204081633,13.20408163,22.85714286,95.76428571,112.8653084,105.1689416
MIL,0,PHI,1,0,88,76,12,2004,1,2003,1,0.450783972,0.34502924,93.47058824,13.41176471,31.58823529,45,8,5.029411765,14.5,22.58823529,92.56617647,0.457656867,0.342052314,0.75,94.97058824,11.94117647,31.02941176,42.97058824,6.911764706,5.588235294,13.26470588,20.55882353,92.11470588,100.9770435,103.1003544,2,0.454635108,0.362976407,88.76470588,12,29.44117647,41.44117647,7.588235294,6.205882353,16.02941176,22,82.66470588,0.437614679,0.364963504,0.752085816,87.91176471,11.70588235,27.88235294,39.58823529,9.147058824,3.941176471,14.55882353,20.73529412,85.07426471,107.3792073,103.3353212
MIA,0,DEN,1,0,98,95,3,2016,1,2015,2,0.471114727,0.325632563,95.45,10,32.3,42.3,7.45,3.975,12.225,19.9,91.42625,0.505245489,0.331664581,0.734782609,96.975,9.075,34.325,43.4,6.375,6.875,13.175,17.425,86.375,104.4010883,112.2720695,2,0.489873418,0.383795309,102.825,9.575,33.1,42.675,8.125,6.475,13.35,20.825,90.170625,0.465848671,0.337866109,0.761226725,98.55,12.05,32.675,44.725,6.9,4.775,14.1,20.325,93.816875,114.0338109,105.0450679
DET,0,NJN,1,0,113,89,24,2007,1,2006,1,0.463319088,0.341576507,93.86363636,11.81818182,29.54545455,41.36363636,6.340909091,3.840909091,13.02272727,21.18181818,89.76534091,0.468236974,0.360839161,0.783588819,96.97727273,12.25,29.47727273,41.72727273,6.545454545,6.136363636,11.81818182,21.56818182,92.33579545,104.5655655,105.0267367,2,0.479956663,0.347058824,98.32608696,10.56521739,30.45652174,41.02173913,7.173913043,5.043478261,14.36956522,23.2826087,88.09728261,0.491706598,0.351136364,0.737571312,97.82608696,10.45652174,30.58695652,41.04347826,6.391304348,3.195652174,14.13043478,23.06521739,87.1048913,111.6108057,112.3083738
OKC,0,LAC,1,0,127,117,10,2018,1,2017,1,0.509764647,0.353187919,100.8205128,9.41025641,31.82051282,41.23076923,7.948717949,4.538461538,15.61538462,20.35897436,85.74615385,0.50177305,0.35840708,0.710801394,104.8974359,11.94871795,32.17948718,44.12820513,9.58974359,5.076923077,13.76923077,20.61538462,95.48653846,117.5802159,109.8557321,2,0.505983724,0.361761949,106.2972973,10.32432432,33.27027027,43.59459459,8.108108108,5,14.13513514,21.89189189,92.53986486,0.512146753,0.353526221,0.754966887,106.027027,10.40540541,33.02702703,43.43243243,7.486486486,4.72972973,14.02702703,20.83783784,92.41486486,114.8664929,114.7294076
